28/06/19	18:43:58.498	C:\Icing\LabView_vi\Icing_2TC_FP_v2.1.vi
Dt (s):		0.200000
test with constant cooling rate
Date	Time	# meas	# cycle	V	I	Temp1	Temp2

28/06/19	18:45:25.707	1	0	-0.001000	0.002000	6.0190	6.0190
28/06/19	18:45:25.901	2	0	-0.001000	0.002000	6.0440	6.0220
28/06/19	18:45:26.106	3	0	-0.001000	0.002000	6.0220	6.0220
28/06/19	18:45:26.326	4	0	-0.001000	0.002000	6.0220	6.0410
28/06/19	18:45:26.535	5	0	-0.001000	0.002000	6.0420	6.0250
28/06/19	18:45:26.709	6	0	-0.001000	0.002000	6.0110	6.0270
28/06/19	18:45:26.919	7	0	0.000000	0.002000	6.0220	6.0220
28/06/19	18:45:27.133	8	0	0.000000	0.002000	6.0170	6.0160
28/06/19	18:45:27.342	9	0	-0.001000	0.002000	6.0280	6.0250
28/06/19	18:45:27.505	10	0	-0.001000	0.002000	6.0250	6.0160
28/06/19	18:45:27.713	11	0	-0.001000	0.002000	6.0060	6.0160
28/06/19	18:45:27.922	12	0	-0.001000	0.002000	6.0140	6.0410
28/06/19	18:45:28.149	13	0	-0.001000	0.002000	6.0280	6.0190
28/06/19	18:45:28.303	14	0	-0.001000	0.002000	6.0280	6.0080
28/06/19	18:45:28.519	15	0	0.000000	0.002000	6.0170	6.0190
28/06/19	18:45:28.727	16	0	-0.001000	0.002000	6.0190	6.0140
28/06/19	18:45:28.937	17	0	0.000000	0.002000	6.0250	6.0220
28/06/19	18:45:29.111	18	0	0.000000	0.002000	6.0220	6.0140
28/06/19	18:45:29.317	19	0	0.000000	0.002000	6.0250	6.0080
28/06/19	18:45:29.539	20	0	-0.001000	0.002000	6.0110	6.0270
28/06/19	18:45:29.702	21	0	-0.001000	0.002000	6.0170	6.0050
28/06/19	18:45:29.927	22	0	-0.001000	0.002000	6.0250	6.0380
28/06/19	18:45:30.130	23	0	-0.001000	0.002000	6.0250	6.0300
28/06/19	18:45:30.336	24	0	-0.001000	0.002000	6.0190	6.0440
28/06/19	18:45:30.543	25	0	-0.001000	0.002000	6.0530	6.0330
28/06/19	18:45:30.702	26	0	-0.001000	0.002000	6.0550	6.0690
28/06/19	18:45:30.913	27	0	-0.001000	0.002000	6.0690	6.0690
28/06/19	18:45:31.125	28	0	-0.001000	0.002000	6.0880	6.0770
28/06/19	18:45:31.334	29	0	-0.001000	0.002000	6.1110	6.5520
28/06/19	18:45:31.541	30	0	-0.001000	0.002000	7.0800	7.5100
28/06/19	18:45:31.708	31	0	-0.001000	0.002000	7.4880	7.7780
28/06/19	18:45:31.921	32	0	-0.002000	0.002000	7.9630	8.2280
28/06/19	18:45:32.129	33	0	-0.001000	0.002000	8.2390	8.4650
28/06/19	18:45:32.345	34	0	-0.001000	0.002000	8.7640	9.2500
28/06/19	18:45:32.499	35	0	0.000000	0.002000	9.0100	9.5390
28/06/19	18:45:32.708	36	0	-0.001000	0.002000	9.0290	9.4430
28/06/19	18:45:32.918	37	0	-0.001000	0.002000	8.9380	9.3100
28/06/19	18:45:33.143	38	0	-0.001000	0.002000	8.8300	9.1470
28/06/19	18:45:33.306	39	0	-0.001000	0.002000	8.7340	9.0260
28/06/19	18:45:33.513	40	0	-0.001000	0.003000	8.5850	8.8850
28/06/19	18:45:33.722	41	0	-0.001000	0.003000	8.4930	8.7280
28/06/19	18:45:33.935	42	0	-0.001000	0.003000	8.3550	8.5650
28/06/19	18:45:34.108	43	0	-0.001000	0.003000	8.2670	8.4850
28/06/19	18:45:34.321	44	0	-0.001000	0.002000	8.1620	8.3690
28/06/19	18:45:34.529	45	0	0.000000	0.003000	8.0820	8.2420
28/06/19	18:45:34.738	46	0	0.000000	0.003000	7.9550	8.1510
28/06/19	18:45:34.900	47	0	-0.001000	0.003000	7.8860	8.0540
28/06/19	18:45:35.109	48	0	-0.001000	0.003000	7.8030	7.9550
28/06/19	18:45:35.316	49	0	-0.001000	0.003000	7.7040	7.8580
28/06/19	18:45:35.541	50	0	-0.001000	0.003000	7.6370	7.7450
Cycle	Time Peltier On:	300	Time Peltier Off:	150	# iterations	2		control P	0.0250	DT °C/min	5.0000
28/06/19	18:45:35.743	51	1	-0.001000	2.120000	7.5490	7.6650
28/06/19	18:45:35.904	52	1	0.321000	2.120000	7.4720	7.5790
28/06/19	18:45:36.111	53	1	0.321000	0.080000	7.3280	7.4330
28/06/19	18:45:36.324	54	1	0.291000	0.064000	7.1850	7.2950
28/06/19	18:45:36.531	55	1	0.220000	0.048000	7.0660	7.1980
28/06/19	18:45:36.746	56	1	0.139000	0.048000	6.9830	7.0930
28/06/19	18:45:36.911	57	1	0.139000	0.035000	6.9170	7.0210
28/06/19	18:45:37.116	58	1	0.109000	0.020000	6.8450	6.9500
28/06/19	18:45:37.317	59	1	0.070000	0.013000	6.7840	6.8500
28/06/19	18:45:37.527	60	1	0.039000	0.013000	6.7180	6.8030
28/06/19	18:45:37.733	61	1	0.017000	0.007000	6.6550	6.7480
28/06/19	18:45:37.904	62	1	0.017000	-0.001000	6.6130	6.7120
28/06/19	18:45:38.111	63	1	-0.004000	-0.001000	6.5740	6.6600
28/06/19	18:45:38.326	64	1	-0.006000	-0.002000	6.5280	6.5990
28/06/19	18:45:38.534	65	1	-0.008000	-0.002000	6.5160	6.5800
28/06/19	18:45:38.708	66	1	-0.008000	-0.003000	6.4670	6.5240
28/06/19	18:45:38.923	67	1	-0.010000	-0.002000	6.4700	6.4990
28/06/19	18:45:39.133	68	1	-0.008000	-0.002000	6.4140	6.4800
28/06/19	18:45:39.342	69	1	-0.011000	-0.001000	6.4000	6.4660
28/06/19	18:45:39.502	70	1	-0.011000	-0.002000	6.3870	6.4250
28/06/19	18:45:39.711	71	1	-0.013000	-0.002000	6.3560	6.3950
28/06/19	18:45:39.922	72	1	-0.014000	-0.002000	6.3450	6.3830
