28/06/19	18:34:13.235	C:\Icing\LabView_vi\Icing_2TC_FP_v2.1.vi
Dt (s):		0.200000
test with constant cooling rate
Date	Time	# meas	# cycle	V	I	Temp1	Temp2

28/06/19	18:35:24.481	1	0	0.000000	0.003000	7.6780	7.9190
28/06/19	18:35:24.675	2	0	0.000000	0.003000	7.6110	7.8110
28/06/19	18:35:24.879	3	0	-0.001000	0.003000	7.5340	7.7310
28/06/19	18:35:25.116	4	0	-0.001000	0.003000	7.4370	7.6450
28/06/19	18:35:25.278	5	0	0.000000	0.003000	7.3820	7.5490
28/06/19	18:35:25.486	6	0	-0.001000	0.003000	7.3130	7.4770
28/06/19	18:35:25.697	7	0	0.000000	0.003000	7.2470	7.4160
28/06/19	18:35:25.906	8	0	0.000000	0.003000	7.1920	7.3470
Cycle	Time Peltier On:	241	Time Peltier Off:	150	# iterations	2		control P	0.0250	DT °C/min	5.0000
28/06/19	18:35:26.075	9	1	0.000000	0.798000	7.1610	7.2920
28/06/19	18:35:26.282	10	1	0.334000	0.798000	7.0370	7.2010
28/06/19	18:35:26.498	11	1	0.288000	0.094000	6.9430	7.0680
28/06/19	18:35:26.711	12	1	0.288000	0.072000	6.8690	6.9770
28/06/19	18:35:26.880	13	1	0.259000	0.064000	6.7530	6.9030
28/06/19	18:35:27.088	14	1	0.194000	0.064000	6.6810	6.8030
28/06/19	18:35:27.300	15	1	0.170000	0.052000	6.5980	6.7340
28/06/19	18:35:27.512	16	1	0.170000	0.036000	6.5430	6.6570
28/06/19	18:35:27.675	17	1	0.138000	0.031000	6.4900	6.6130
28/06/19	18:35:27.898	18	1	0.108000	0.031000	6.4490	6.5440
28/06/19	18:35:28.100	19	1	0.096000	0.028000	6.3940	6.5000
28/06/19	18:35:28.308	20	1	0.096000	0.020000	6.3580	6.4390
28/06/19	18:35:28.473	21	1	0.078000	0.017000	6.3220	6.4140
28/06/19	18:35:28.685	22	1	0.060000	0.017000	6.2940	6.3700
28/06/19	18:35:28.896	23	1	0.055000	0.015000	6.2610	6.3310
28/06/19	18:35:29.107	24	1	0.055000	0.011000	6.2220	6.2900
28/06/19	18:35:29.279	25	1	0.047000	0.009000	6.2000	6.2760
28/06/19	18:35:29.492	26	1	0.033000	0.009000	6.1590	6.2620
28/06/19	18:35:29.705	27	1	0.022000	0.008000	6.1560	6.2040
28/06/19	18:35:29.912	28	1	0.022000	0.007000	6.1420	6.1960
28/06/19	18:35:30.072	29	1	0.028000	0.007000	6.1400	6.1820
28/06/19	18:35:30.279	30	1	0.034000	0.007000	6.0900	6.1600
28/06/19	18:35:30.488	31	1	0.021000	0.009000	6.0930	6.1300
