01/07/19	12:21:54.544	C:\Icing\LabView_vi\Icing_2TC_FP_v2.0.vi
Dt (s):		0.200000

Date	Time	# meas	# cycle	V	I	Temp1	Temp2

01/07/19	12:23:17.639	1	0	0.000000	0.002000	6.1400	5.9570
01/07/19	12:23:17.835	2	0	0.000000	0.002000	5.9910	5.9680
01/07/19	12:23:18.045	3	0	0.000000	0.002000	5.9770	5.9460
01/07/19	12:23:18.266	4	0	0.000000	0.003000	5.9850	5.9650
01/07/19	12:23:18.480	5	0	0.000000	0.002000	5.9350	5.9710
01/07/19	12:23:18.632	6	0	0.000000	0.002000	5.9630	5.9740
01/07/19	12:23:18.844	7	0	0.000000	0.002000	5.9660	5.9620
01/07/19	12:23:19.060	8	0	0.000000	0.002000	5.9690	5.9760
01/07/19	12:23:19.270	9	0	0.000000	0.002000	5.9580	5.9760
01/07/19	12:23:19.432	10	0	0.000000	0.002000	5.9690	5.9790
01/07/19	12:23:19.649	11	0	0.000000	0.002000	5.9600	5.9600
01/07/19	12:23:19.856	12	0	0.000000	0.002000	5.9770	5.9680
01/07/19	12:23:20.070	13	0	0.000000	0.002000	5.9470	5.9510
01/07/19	12:23:20.237	14	0	0.000000	0.002000	5.9710	5.9710
01/07/19	12:23:20.449	15	0	0.000000	0.002000	5.9660	5.9760
01/07/19	12:23:20.656	16	0	0.000000	0.002000	5.9550	5.9490
01/07/19	12:23:20.869	17	0	0.000000	0.002000	5.9770	5.9600
01/07/19	12:23:21.079	18	0	0.000000	0.002000	5.9800	5.9570
01/07/19	12:23:21.234	19	0	0.000000	0.002000	5.9580	5.9680
01/07/19	12:23:21.448	20	0	0.000000	0.002000	5.9380	5.9600
01/07/19	12:23:21.651	21	0	0.000000	0.002000	5.9660	5.9460
01/07/19	12:23:21.874	22	0	0.000000	0.002000	5.9440	5.9570
01/07/19	12:23:22.074	23	0	0.000000	0.002000	5.9550	5.9680
01/07/19	12:23:22.232	24	0	0.000000	0.002000	5.9600	5.9600
01/07/19	12:23:22.443	25	0	0.000000	0.002000	5.9600	5.9540
01/07/19	12:23:22.646	26	0	0.000000	0.002000	5.9550	5.9620
01/07/19	12:23:22.857	27	0	0.000000	0.002000	5.9690	5.9680
01/07/19	12:23:23.071	28	0	0.000000	0.002000	5.9490	5.9510
01/07/19	12:23:23.237	29	0	0.000000	0.002000	5.9770	5.9490
01/07/19	12:23:23.451	30	0	0.000000	0.002000	5.9660	5.9570
01/07/19	12:23:23.662	31	0	0.000000	0.002000	5.9740	5.9460
01/07/19	12:23:23.874	32	0	0.000000	0.002000	5.9270	5.9510
01/07/19	12:23:24.035	33	0	0.000000	0.002000	5.9470	5.9510
01/07/19	12:23:24.245	34	0	0.000000	0.002000	5.9410	5.9710
01/07/19	12:23:24.454	35	0	0.000000	0.002000	5.9660	5.9460
01/07/19	12:23:24.665	36	0	0.000000	0.002000	5.9410	5.9570
01/07/19	12:23:24.831	37	0	0.000000	0.002000	5.9770	5.9760
01/07/19	12:23:25.039	38	0	0.000000	0.002000	5.9690	5.9760
01/07/19	12:23:25.252	39	0	0.000000	0.002000	5.9630	5.9490
01/07/19	12:23:25.463	40	0	0.000000	0.002000	5.9630	5.9540
01/07/19	12:23:25.674	41	0	0.000000	0.002000	5.9550	5.9740
01/07/19	12:23:25.838	42	0	0.000000	0.002000	5.9520	5.9680
01/07/19	12:23:26.050	43	0	0.000000	0.002000	5.9550	5.9680
01/07/19	12:23:26.259	44	0	0.000000	0.002000	5.9550	5.9430
01/07/19	12:23:26.467	45	0	0.000000	0.002000	5.9630	5.9510
01/07/19	12:23:26.635	46	0	0.000000	0.003000	5.9660	5.9490
01/07/19	12:23:26.856	47	0	0.000000	0.003000	5.9350	5.9570
01/07/19	12:23:27.057	48	0	0.000000	0.002000	5.9630	5.9570
01/07/19	12:23:27.276	49	0	0.000000	0.002000	5.9330	5.9710
01/07/19	12:23:27.435	50	0	0.000000	0.002000	5.9470	5.9570
Cycle	Time Peltier On:	100.000000	Time Peltier Off:	200.000000	# iterations	1.000000		
01/07/19	12:23:27.644	51	1	0.000000	0.002000	5.9580	5.9320
01/07/19	12:23:27.851	52	1	0.370000	0.111000	5.9470	5.9270
01/07/19	12:23:28.064	53	1	0.370000	0.105000	5.8550	5.8440
01/07/19	12:23:28.270	54	1	0.378000	0.098000	5.7890	5.7610
01/07/19	12:23:28.444	55	1	0.344000	0.098000	5.7230	5.7330
01/07/19	12:23:28.656	56	1	0.328000	0.093000	5.6400	5.6640
01/07/19	12:23:28.859	57	1	0.328000	0.083000	5.6120	5.6010
01/07/19	12:23:29.068	58	1	0.310000	0.084000	5.5270	5.5400
01/07/19	12:23:29.233	59	1	0.292000	0.084000	5.5050	5.4930
01/07/19	12:23:29.438	60	1	0.298000	0.079000	5.4380	5.4570
01/07/19	12:23:29.646	61	1	0.298000	0.074000	5.4160	5.4160
