01/07/19	12:16:26.391	C:\Icing\LabView_vi\Icing_2TC_FP_v2.0.vi
Dt (s):		0.200000

Date	Time	# meas	# cycle	V	I	Temp1	Temp2

01/07/19	12:17:34.887	1	0	0.000000	0.002000	6.0270	6.0090
01/07/19	12:17:35.079	2	0	0.000000	0.003000	6.0270	5.9980
01/07/19	12:17:35.285	3	0	-0.001000	0.002000	5.9960	6.0150
01/07/19	12:17:35.506	4	0	-0.001000	0.002000	6.0100	6.0070
01/07/19	12:17:35.715	5	0	0.000000	0.002000	6.0210	5.9960
01/07/19	12:17:35.884	6	0	0.000000	0.002000	6.0100	6.0070
01/07/19	12:17:36.096	7	0	0.000000	0.002000	6.0040	5.9980
01/07/19	12:17:36.305	8	0	0.000000	0.002000	6.0100	6.0180
01/07/19	12:17:36.513	9	0	0.000000	0.002000	5.9850	6.0180
01/07/19	12:17:36.719	10	0	0.000000	0.002000	6.0160	6.0070
01/07/19	12:17:36.885	11	0	0.000000	0.002000	5.9930	6.0120
01/07/19	12:17:37.098	12	0	0.000000	0.002000	6.0070	5.9960
01/07/19	12:17:37.306	13	0	0.000000	0.002000	5.9880	6.0070
01/07/19	12:17:37.515	14	0	0.000000	0.002000	6.0130	6.0070
01/07/19	12:17:37.683	15	0	0.000000	0.002000	6.0040	6.0010
01/07/19	12:17:37.888	16	0	0.000000	0.002000	5.9930	6.0090
01/07/19	12:17:38.096	17	0	0.000000	0.002000	5.9990	6.0070
01/07/19	12:17:38.306	18	0	0.000000	0.002000	6.0070	6.0150
01/07/19	12:17:38.526	19	0	0.000000	0.002000	6.0070	5.9900
Cycle	Time Peltier On:	360.000000	Time Peltier Off:	200.000000	# iterations	1.000000		
01/07/19	12:17:38.685	20	1	0.150000	0.002000	5.9960	5.9980
01/07/19	12:17:38.896	21	1	0.343000	0.097000	5.9520	5.9710
01/07/19	12:17:39.101	22	1	0.343000	0.094000	5.8800	5.8990
01/07/19	12:17:39.309	23	1	0.333000	0.087000	5.8330	5.8300
01/07/19	12:17:39.524	24	1	0.301000	0.087000	5.7780	5.7750
01/07/19	12:17:39.689	25	1	0.285000	0.083000	5.7310	5.7500
01/07/19	12:17:39.902	26	1	0.285000	0.074000	5.6790	5.6860
01/07/19	12:17:40.114	27	1	0.273000	0.071000	5.6340	5.6340
01/07/19	12:17:40.326	28	1	0.247000	0.071000	5.5630	5.5680
01/07/19	12:17:40.484	29	1	0.229000	0.066000	5.5410	5.5370
01/07/19	12:17:40.694	30	1	0.229000	0.059000	5.5160	5.5210
01/07/19	12:17:40.903	31	1	0.225000	0.058000	5.4610	5.4930
01/07/19	12:17:41.112	32	1	0.205000	0.058000	5.4360	5.4430
01/07/19	12:17:41.282	33	1	0.203000	0.053000	5.3970	5.3960
01/07/19	12:17:41.497	34	1	0.203000	0.050000	5.3970	5.3880
01/07/19	12:17:41.710	35	1	0.192000	0.052000	5.3690	5.3690
01/07/19	12:17:41.919	36	1	0.198000	0.052000	5.3390	5.3410
01/07/19	12:17:42.089	37	1	0.192000	0.051000	5.3140	5.3080
01/07/19	12:17:42.302	38	1	0.192000	0.047000	5.2890	5.3160
01/07/19	12:17:42.513	39	1	0.189000	0.046000	5.2780	5.2830
01/07/19	12:17:42.723	40	1	0.188000	0.046000	5.2590	5.2750
01/07/19	12:17:42.883	41	1	0.185000	0.048000	5.2560	5.2610
01/07/19	12:17:43.106	42	1	0.185000	0.049000	5.2510	5.2580
01/07/19	12:17:43.304	43	1	0.192000	0.050000	5.2180	5.2230
01/07/19	12:17:43.529	44	1	0.193000	0.050000	5.2150	5.2170
01/07/19	12:17:43.684	45	1	0.196000	0.048000	5.2040	5.2000
01/07/19	12:17:43.891	46	1	0.196000	0.050000	5.1900	5.1920
01/07/19	12:17:44.105	47	1	0.201000	0.050000	5.1620	5.1760
01/07/19	12:17:44.315	48	1	0.199000	0.050000	5.1290	5.1590
01/07/19	12:17:44.488	49	1	0.192000	0.049000	5.1570	5.1480
01/07/19	12:17:44.699	50	1	0.192000	0.052000	5.1040	5.1340
01/07/19	12:17:44.909	51	1	0.210000	0.048000	5.1070	5.1310
01/07/19	12:17:45.121	52	1	0.203000	0.048000	5.0990	5.1090
01/07/19	12:17:45.281	53	1	0.207000	0.050000	5.0930	5.0980
01/07/19	12:17:45.487	54	1	0.207000	0.053000	5.0680	5.0870
01/07/19	12:17:45.694	55	1	0.215000	0.053000	5.0570	5.1040
01/07/19	12:17:45.903	56	1	0.212000	0.053000	5.0600	5.0510
01/07/19	12:17:46.111	57	1	0.223000	0.053000	5.0410	5.0320
01/07/19	12:17:46.279	58	1	0.223000	0.056000	5.0330	5.0290
01/07/19	12:17:46.494	59	1	0.225000	0.056000	5.0190	5.0070
01/07/19	12:17:46.700	60	1	0.228000	0.056000	4.9880	4.9990
01/07/19	12:17:46.909	61	1	0.223000	0.057000	4.9860	5.0070
